  -26.0864000000001        189.670151537885     
  -20.0163999999991        320.107907976994     
  -13.9463000000011        319.987452113029     
  -7.87630999999970        316.254313328332     
  -1.80629000000019        315.030362340586     
   4.26374000000017        298.695564391098     
   10.3338000000003        299.398527381846     
   16.4038000000000        298.411838709678     
   22.4738000000017        298.623180295074     
   28.5437999999995        299.431457364341     
   34.6138999999975        298.284941485372     
   40.6839000000029        298.073564141035     
   46.7539000000023        299.137846211552     
   52.8239999999955        298.368099274819     
   58.8940000000002        297.575435108777     
   64.9640000000054        297.674866966742     
   71.0340000000052        297.453292073019     
   77.1040999999972        298.438580645162     
   83.1741000000027        298.467885971493     
   89.2441000000065        297.361689672418     
   95.3142000000038        299.052537134285     
   101.384000000005        297.304138034508     
   107.454000000009        297.984175793948     
   113.523999999992        298.594038259565     
   119.593999999995        298.785424106026     
   125.663999999993        283.970123280821     
   131.733999999997        282.554960240059     
   137.804000000003        280.020258314579     
   143.874000000003        280.007478619655     
   149.944000000008        166.024641910478     
