  -26.0864000000001        187.653099774944     
  -20.0163999999991        320.020535883971     
  -13.9463000000011        320.060960240060     
  -7.87629000000014        314.906916479119     
  -1.80626000000009        313.860821705425     
   4.26377999999980        308.281005251313     
   10.3338000000003        308.054698674669     
   16.4038000000000        308.524945236310     
   22.4738999999985        307.946075518879     
   28.5439000000010        307.658871217805     
   34.6138999999975        308.308107026756     
   40.6839999999995        306.883022505626     
   46.7539999999964        307.034854463616     
   52.8239999999955        307.427795198800     
   58.8941000000034        306.299537134283     
   64.9641000000050        307.005580145036     
   71.0341999999960        307.184886971744     
   77.1042000000015        307.780544886222     
   83.1742000000042        307.835307076770     
   89.2443000000030        308.240240560141     
   95.3143000000073        308.554762190547     
   101.384000000005        308.993765691422     
   107.454000000009        307.781481370343     
   113.523999999992        308.038055263816     
   119.593999999995        308.198041260315     
   125.663999999993        286.906500375093     
   131.733999999997        285.568836209053     
   137.804999999997        280.014552388097     
   143.875000000000        280.028644161040     
   149.944999999999        166.520807951988     
