  -26.0864000000001        192.978126031508     
  -20.0163999999991        319.988617654414     
  -13.9463000000011        320.077643410852     
  -7.87630999999970        315.988538634658     
  -1.80629000000019        314.873141785447     
   4.26374000000017        303.159429107277     
   10.3338000000003        302.557396099024     
   16.4038000000000        301.166868967242     
   22.4738000000017        301.934128782195     
   28.5437999999995        302.077900725182     
   34.6138999999975        301.505609152288     
   40.6839000000029        303.696154038510     
   46.7539000000023        303.833547386847     
   52.8239999999955        303.050891222805     
   58.8940000000002        303.767409852463     
   64.9640000000054        302.922264316078     
   71.0340000000052        302.404793698424     
   77.1040999999972        303.095388097025     
   83.1741000000027        302.412084021006     
   89.2441000000065        301.504513628407     
   95.3142000000038        301.812455613903     
   101.384000000005        301.336209552387     
   107.454000000009        301.388981745437     
   113.523999999992        302.040862465616     
   119.593999999995        302.108633158291     
   125.663999999993        286.126073768442     
   131.733999999997        285.393701925481     
   137.804000000003        280.008011002751     
   143.874000000003        279.996741935484     
   149.944000000008        175.096004001001     
