  -26.0864000000001        193.252520630157     
  -20.0163999999991        319.958827456863     
  -13.9463000000011        320.032682420604     
  -7.87630999999970        313.695603150788     
  -1.80629000000019        312.767268067017     
   4.26374000000017        307.160415603901     
   10.3338000000003        305.114792698174     
   16.4038000000000        306.068332583145     
   22.4738000000017        305.731659664915     
   28.5437999999995        305.023206301575     
   34.6138999999975        304.031421355338     
   40.6839000000029        304.135661665417     
   46.7539000000023        305.520179544887     
   52.8239999999955        306.028306576644     
   58.8940000000002        306.045314828707     
   64.9640000000054        305.427656914229     
   71.0340000000052        304.496767941986     
   77.1040999999972        304.823865216304     
   83.1741000000027        304.829623655914     
   89.2441000000065        305.750564391097     
   95.3142000000038        306.028047011753     
   101.384000000005        305.221012003001     
   107.454000000009        305.314673168291     
   113.523999999992        304.702119029757     
   119.593999999995        306.205780445112     
   125.663999999993        287.429969992499     
   131.733999999997        286.077666916729     
   137.804000000003        280.000993248311     
   143.874000000003        280.154108777194     
   149.944000000008        167.876515628907     
